player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye,pulled_meta
4869,CeeDee Lamb,WR,DAL,10.7,1.11,987,5,19,2.0,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4876,Justin Jefferson,WR,MIN,12.4,1.12,1065,5,21,2.7,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5652,James Cook III,RB,BUF,12.7,2.01,1956,4,22,3.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5706,Chase Brown,RB,CIN,13.5,2.01,1520,6,22,2.8,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5696,Rashee Rice,WR,KC,14.5,2.03,242,8,22,2.3,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6500,Ashton Jeanty,RB,LV,15.1,2.03,1134,7,23,3.0,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3247,A.J. Brown,WR,NE,17.3,2.05,922,9,25,2.9,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2350,Derrick Henry,RB,BAL,17.4,2.05,830,10,27,2.7,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5576,George Pickens,WR,DAL,19.6,2.08,495,12,28,2.7,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2860,Saquon Barkley,RB,PHI,20.2,2.08,2155,10,33,3.6,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6538,Omarion Hampton,RB,LAC,21.3,2.09,1843,10,33,4.1,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5207,Nico Collins,WR,HOU,21.7,2.10,600,13,31,3.0,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5544,Chris Olave,WR,NO,21.9,2.10,370,13,33,3.1,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5625,Kenneth Walker,RB,KC,23.4,2.11,1933,13,37,3.9,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5675,Zay Flowers,WR,BAL,24.4,2.12,293,16,38,3.1,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5548,Garrett Wilson,WR,NYJ,27.2,3.03,273,18,37,3.3,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6183,Malik Nabers,WR,NYG,27.8,3.04,1446,17,43,4.1,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4883,DeVonta Smith,WR,PHI,28.4,3.04,986,19,42,3.6,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6769,Jeremiyah Love,RB,ARI,28.9,3.05,690,17,44,4.3,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5503,Breece Hall,RB,NYJ,29.5,3.06,399,21,37,3.1,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5656,Trey McBride,TE,ARI,30.2,3.06,878,15,50,5.8,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3255,Josh Jacobs,RB,GB,31.1,3.07,540,19,47,4.4,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2885,Josh Allen,QB,BUF,31.4,3.07,1319,10,48,8.1,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5623,Kyren Williams,RB,LAR,31.9,3.08,1006,20,42,4.3,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6561,Tetairoa McMillan,WR,CAR,33.4,3.09,569,24,46,3.6,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6509,Cam Skattebo,RB,NYG,34.7,3.11,501,23,44,4.1,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4870,Tee Higgins,WR,CIN,36.0,3.12,726,24,49,4.5,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6178,Brock Bowers,TE,LV,36.8,4.01,2011,17,57,7.4,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6576,Emeka Egbuka,WR,TB,37.1,4.01,1937,23,53,5.1,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5185,Javonte Williams,RB,DAL,37.9,4.02,1186,25,54,4.9,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6281,Ladd McConkey,WR,LAC,39.0,4.03,1569,25,58,5.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2125,Davante Adams,WR,LAR,41.2,4.05,586,29,56,4.4,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4863,Travis Etienne Jr.,RB,NO,41.9,4.06,493,28,54,5.3,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5643,Jameson Williams,WR,DET,44.0,4.08,397,32,66,4.3,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5178,Jaylen Waddle,WR,DEN,45.5,4.09,1367,31,69,5.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6190,Bucky Irving,RB,TB,45.8,4.10,486,32,58,5.0,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3449,Terry McLaurin,WR,WAS,46.2,4.10,725,34,63,4.6,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4862,D'Andre Swift,RB,CHI,46.2,4.10,703,34,59,4.5,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6194,Rome Odunze,WR,CHI,49.1,5.01,806,35,68,5.2,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6187,Drake Maye,QB,NE,50.1,5.02,380,33,65,6.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2876,DJ Moore,WR,BUF,50.3,5.02,1712,34,75,6.1,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6531,Quinshon Judkins,RB,CLE,51.8,5.04,868,36,65,5.8,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2111,Mike Evans,WR,SF,53.4,5.05,941,36,74,6.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6513,Bhayshul Tuten,RB,JAX,54.4,5.06,885,38,69,5.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4882,Joe Burrow,QB,CIN,55.8,5.08,553,35,76,7.9,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2888,Lamar Jackson,QB,BAL,55.9,5.08,645,35,74,7.7,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6501,Colston Loveland,TE,CHI,57.0,5.09,1335,33,80,9.0,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6559,Luther Burden III,WR,CHI,58.5,5.11,1134,39,83,7.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5641,Alec Pierce,WR,IND,58.7,5.11,338,41,81,6.8,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3238,David Montgomery,RB,HOU,59.0,5.11,1134,38,91,7.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6490,TreVeyon Henderson,RB,NE,60.3,5.12,589,42,84,6.8,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5360,Christian Watson,WR,GB,61.1,6.01,1450,39,88,8.5,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2862,Courtland Sutton,WR,DEN,61.2,6.01,530,43,83,6.6,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5443,Jaylen Warren,RB,PIT,63.1,6.03,189,47,85,6.2,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6504,Tyler Warren,TE,IND,64.2,6.04,1397,39,87,9.4,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3239,DK Metcalf,WR,PIT,64.9,6.05,672,45,85,7.3,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2377,Dak Prescott,QB,DAL,65.4,6.05,408,42,103,8.7,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6193,Marvin Harrison Jr.,WR,ARI,65.4,6.05,897,45,83,7.6,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5705,Parker Washington,WR,JAX,65.7,6.06,1425,44,90,8.1,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3435,Tony Pollard,RB,TEN,67.2,6.07,297,47,90,7.5,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5210,Rhamondre Stevenson,RB,NE,71.3,6.11,446,52,92,7.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6175,Brian Thomas Jr.,WR,JAX,72.6,7.01,1060,50,99,8.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5854,Jayden Daniels,QB,WAS,72.6,7.01,545,46,110,9.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4880,Michael Pittman Jr.,WR,PIT,74.0,7.02,707,54,95,7.6,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6768,Carnell Tate,WR,TEN,74.0,7.02,1322,51,103,8.6,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4873,Chuba Hubbard,RB,CAR,75.4,7.03,256,53,101,8.6,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5095,Rico Dowdle,RB,PIT,75.4,7.03,388,51,100,9.1,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5181,Kyle Pitts Sr.,TE,ATL,77.2,7.05,328,55,99,8.3,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6502,Harold Fannin Jr.,TE,CLE,78.2,7.06,176,57,96,8.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5721,Michael Wilson,WR,ARI,79.1,7.07,958,56,105,8.7,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5025,Jalen Hurts,QB,PHI,79.6,7.08,614,51,120,11.1,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
1664,Matthew Stafford,QB,LAR,79.8,7.08,370,47,112,12.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6776,Jadarian Price,RB,SEA,82.1,7.10,2274,47,117,13.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2465,Chris Godwin Jr.,WR,TB,82.4,7.10,958,57,114,9.5,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5680,Josh Downs,WR,IND,83.0,7.11,927,60,108,8.7,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5588,Wan'Dale Robinson,WR,TEN,83.9,7.12,539,57,105,10.0,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6530,RJ Harvey,RB,DEN,83.9,7.12,491,60,115,9.0,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3496,Jakobi Meyers,WR,JAX,86.1,8.02,309,61,105,9.5,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5564,Sam LaPorta,TE,DET,86.7,8.03,583,50,146,13.9,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
1327,Seattle Defense,DEF,SEA,88.0,8.04,164,64,123,12.2,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5648,Brock Purdy,QB,SF,88.2,8.04,212,60,115,13.1,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
1309,Denver Defense,DEF,DEN,88.9,8.05,321,66,109,8.5,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5196,Kenny Gainwell,RB,TB,89.5,8.05,535,61,120,10.7,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6173,Caleb Williams,QB,CHI,91.9,8.08,868,52,138,15.1,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5674,Quentin Johnston,WR,LAC,92.5,8.08,729,70,120,8.3,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5707,Jayden Reed,WR,GB,92.8,8.09,355,70,113,8.7,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5186,Trevor Lawrence,QB,JAX,92.9,8.09,855,59,129,12.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2316,Stefon Diggs,WR,WAS,93.7,8.10,948,67,119,9.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6771,Jordyn Tyson,WR,NO,96.9,9.01,707,69,127,10.6,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
1312,Houston Defense,DEF,HOU,97.4,9.01,580,70,128,10.8,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4888,J.K. Dobbins,RB,DEN,98.3,9.02,705,65,140,12.5,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2462,Patrick Mahomes,QB,KC,99.4,9.03,638,67,124,12.1,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5673,Jordan Addison,WR,MIN,99.4,9.03,480,76,120,8.8,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2507,Aaron Jones Sr.,RB,MIN,100.1,9.04,422,68,130,12.5,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5636,Khalil Shakir,WR,BUF,100.7,9.05,259,77,119,8.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5718,Tucker Kraft,TE,GB,102.6,9.07,959,51,153,19.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
2351,Jared Goff,QB,DET,104.0,9.08,440,67,128,13.9,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
4887,Justin Herbert,QB,LAC,105.5,9.09,1215,68,146,14.1,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5626,Rachaad White,RB,WAS,106.3,9.10,457,74,144,12.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6172,Xavier Worthy,WR,KC,106.6,9.11,492,83,128,8.8,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
1989,Travis Kelce,TE,KC,107.7,9.12,245,52,150,21.4,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6179,Jonathon Brooks,RB,CAR,108.1,9.12,1840,67,148,15.8,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
3246,Deebo Samuel Sr.,WR,SF,110.8,10.03,485,82,146,10.8,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
5586,Romeo Doubs,WR,NE,111.7,10.04,384,86,143,9.7,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
6199,Ricky Pearsall,WR,SF,112.3,10.04,18,99,123,6.6,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 6809, ""start_date"": ""2026-08-11"", ""end_date"": ""2026-08-18""}"
