player_id,name,season,age,G,M,p_hat,mean_tgt,G_snap,p_hat_snap,rookie_season
00-0033733,Greg Ward,2019,24,6,16,0.375,6.666666666666667,6.0,0.375,2017
00-0033733,Greg Ward,2020,25,15,16,0.9375,5.2,15.0,0.9375,2017
00-0033839,Dede Westbrook,2017,24,7,16,0.4375,7.285714285714286,7.0,0.4375,2017
00-0033839,Dede Westbrook,2018,25,16,16,1.0,6.3125,16.0,1.0,2017
00-0033839,Dede Westbrook,2019,26,14,16,0.875,7.142857142857143,15.0,0.9375,2017
00-0033840,Chad Hansen,2017,22,4,16,0.25,3.75,8.0,0.5,2017
00-0033840,Chad Hansen,2020,25,5,16,0.3125,4.8,5.0,0.3125,2017
00-0033857,JuJu Smith-Schuster,2017,21,13,16,0.8125,6.076923076923077,14.0,0.875,2017
00-0033857,JuJu Smith-Schuster,2018,22,16,16,1.0,10.375,16.0,1.0,2017
00-0033857,JuJu Smith-Schuster,2019,23,12,16,0.75,5.833333333333333,12.0,0.75,2017
00-0033857,JuJu Smith-Schuster,2020,24,16,16,1.0,8.0,16.0,1.0,2017
00-0033857,JuJu Smith-Schuster,2021,25,4,17,0.23529411764705882,6.75,5.0,0.29411764705882354,2017
00-0033857,JuJu Smith-Schuster,2022,26,16,17,0.9411764705882353,6.3125,16.0,0.9411764705882353,2017
00-0033857,JuJu Smith-Schuster,2023,27,9,17,0.5294117647058824,5.0,11.0,0.6470588235294118,2017
00-0033857,JuJu Smith-Schuster,2024,28,7,17,0.4117647058823529,3.142857142857143,11.0,0.6470588235294118,2017
00-0033857,JuJu Smith-Schuster,2025,29,13,17,0.7647058823529411,3.230769230769231,17.0,1.0,2017
00-0033859,Josh Malone,2017,21,4,16,0.25,3.0,9.0,0.5625,2017
00-0033859,Josh Malone,2018,22,1,16,0.0625,3.0,1.0,0.0625,2017
00-0033859,Josh Malone,2020,24,1,16,0.0625,6.0,2.0,0.125,2017
00-0033871,Corey Davis,2017,22,11,16,0.6875,5.909090909090909,11.0,0.6875,2017
00-0033871,Corey Davis,2018,23,16,16,1.0,7.0,16.0,1.0,2017
00-0033871,Corey Davis,2019,24,15,16,0.9375,4.6,15.0,0.9375,2017
00-0033871,Corey Davis,2020,25,14,16,0.875,6.571428571428571,14.0,0.875,2017
00-0033871,Corey Davis,2021,26,9,17,0.5294117647058824,6.555555555555555,9.0,0.5294117647058824,2017
00-0033871,Corey Davis,2022,27,11,17,0.6470588235294118,5.636363636363637,11.0,0.6470588235294118,2017
00-0033891,Zay Jones,2017,22,13,16,0.8125,5.615384615384615,15.0,0.9375,2017
00-0033891,Zay Jones,2018,23,14,16,0.875,7.142857142857143,16.0,1.0,2017
00-0033891,Zay Jones,2019,24,14,16,0.875,3.2142857142857144,14.0,0.875,2017
00-0033891,Zay Jones,2020,25,4,16,0.25,3.5,4.0,0.25,2017
00-0033891,Zay Jones,2021,26,12,17,0.7058823529411765,5.583333333333333,12.0,0.7058823529411765,2017
00-0033891,Zay Jones,2022,27,16,17,0.9411764705882353,7.5625,16.0,0.9411764705882353,2017
00-0033891,Zay Jones,2023,28,9,17,0.5294117647058824,7.111111111111111,9.0,0.5294117647058824,2017
00-0033891,Zay Jones,2024,29,2,17,0.11764705882352941,3.5,9.0,0.5294117647058824,2017
00-0033891,Zay Jones,2025,30,4,17,0.23529411764705882,4.0,7.0,0.4117647058823529,2017
00-0033908,Cooper Kupp,2017,24,15,16,0.9375,6.266666666666667,15.0,0.9375,2017
00-0033908,Cooper Kupp,2018,25,7,16,0.4375,7.714285714285714,8.0,0.5,2017
00-0033908,Cooper Kupp,2019,26,16,16,1.0,8.375,16.0,1.0,2017
00-0033908,Cooper Kupp,2020,27,15,16,0.9375,8.266666666666667,15.0,0.9375,2017
00-0033908,Cooper Kupp,2021,28,17,17,1.0,11.235294117647058,17.0,1.0,2017
00-0033908,Cooper Kupp,2022,29,9,17,0.5294117647058824,10.88888888888889,9.0,0.5294117647058824,2017
00-0033908,Cooper Kupp,2023,30,11,17,0.6470588235294118,8.545454545454545,12.0,0.7058823529411765,2017
00-0033908,Cooper Kupp,2024,31,12,17,0.7058823529411765,8.333333333333334,12.0,0.7058823529411765,2017
00-0033908,Cooper Kupp,2025,32,15,17,0.8823529411764706,4.6,16.0,0.9411764705882353,2017
00-0033911,Taywan Taylor,2018,23,12,16,0.75,4.583333333333333,12.0,0.75,2017
00-0033916,ArDarius Stewart,2017,24,3,16,0.1875,3.0,5.0,0.3125,2017
00-0033921,Chris Godwin Jr.,2017,21,12,16,0.75,4.333333333333333,10.0,0.625,2017
00-0033921,Chris Godwin Jr.,2018,22,16,16,1.0,5.9375,16.0,1.0,2017
00-0033921,Chris Godwin Jr.,2019,23,14,16,0.875,8.642857142857142,14.0,0.875,2017
00-0033921,Chris Godwin Jr.,2020,24,12,16,0.75,7.0,12.0,0.75,2017
00-0033921,Chris Godwin Jr.,2021,25,14,17,0.8235294117647058,9.071428571428571,13.0,0.7647058823529411,2017
00-0033921,Chris Godwin Jr.,2022,26,15,17,0.8823529411764706,9.466666666666667,15.0,0.8823529411764706,2017
00-0033921,Chris Godwin Jr.,2023,27,17,17,1.0,7.647058823529412,17.0,1.0,2017
00-0033921,Chris Godwin Jr.,2024,28,7,17,0.4117647058823529,8.857142857142858,7.0,0.4117647058823529,2017
00-0033921,Chris Godwin Jr.,2025,29,8,17,0.47058823529411764,6.25,9.0,0.5294117647058824,2017
00-0033932,Kenny Golladay,2017,24,11,16,0.6875,4.363636363636363,10.0,0.625,2017
00-0033932,Kenny Golladay,2018,25,14,16,0.875,8.428571428571429,15.0,0.9375,2017
00-0033932,Kenny Golladay,2019,26,16,16,1.0,7.25,16.0,1.0,2017
00-0033932,Kenny Golladay,2020,27,5,16,0.3125,6.4,5.0,0.3125,2017
00-0033932,Kenny Golladay,2021,28,13,17,0.7647058823529411,5.769230769230769,14.0,0.8235294117647058,2017
00-0033932,Kenny Golladay,2022,29,5,17,0.29411764705882354,3.2,7.0,0.4117647058823529,2017
00-0033933,Chad Williams,2018,24,10,16,0.625,4.6,10.0,0.625,2017
00-0033943,Josh Reynolds,2017,22,4,16,0.25,5.0,6.0,0.375,2017
00-0033943,Josh Reynolds,2018,23,9,16,0.5625,5.666666666666667,10.0,0.625,2017
00-0033943,Josh Reynolds,2019,24,10,16,0.625,3.8,12.0,0.75,2017
00-0033943,Josh Reynolds,2020,25,14,16,0.875,5.642857142857143,16.0,1.0,2017
00-0033943,Josh Reynolds,2021,26,9,17,0.5294117647058824,5.333333333333333,10.0,0.5882352941176471,2017
00-0033943,Josh Reynolds,2022,27,11,17,0.6470588235294118,5.2727272727272725,13.0,0.7647058823529411,2017
00-0033943,Josh Reynolds,2023,28,15,17,0.8823529411764706,4.2,17.0,1.0,2017
00-0033943,Josh Reynolds,2024,29,6,17,0.35294117647058826,3.6666666666666665,9.0,0.5294117647058824,2017
00-0033943,Josh Reynolds,2025,30,5,17,0.29411764705882354,4.2,5.0,0.29411764705882354,2017
00-0034052,Brandon Zylstra,2019,26,2,16,0.125,5.0,1.0,0.0625,2018
00-0034054,River Cracraft,2020,26,3,16,0.1875,3.0,2.0,0.125,2017
00-0034054,River Cracraft,2022,28,3,17,0.17647058823529413,3.0,2.0,0.11764705882352941,2017
00-0034054,River Cracraft,2023,29,3,17,0.17647058823529413,3.0,6.0,0.35294117647058826,2017
00-0034054,River Cracraft,2024,30,2,17,0.11764705882352941,3.5,4.0,0.23529411764705882,2017
00-0034081,Steven Mitchell,2019,25,1,16,0.0625,5.0,1.0,0.0625,2018
00-0034081,Steven Mitchell,2020,26,2,16,0.125,3.5,1.0,0.0625,2018
00-0034104,Cam Sims,2020,24,9,16,0.5625,5.111111111111111,10.0,0.625,2018
00-0034132,Christian Blake,2019,23,4,16,0.25,5.5,5.0,0.3125,2018
00-0034132,Christian Blake,2020,24,5,16,0.3125,3.2,5.0,0.3125,2018
00-0034132,Christian Blake,2021,25,1,17,0.058823529411764705,4.0,3.0,0.17647058823529413,2018
00-0034258,Derrick Willies,2018,24,1,16,0.0625,5.0,1.0,0.0625,2018
00-0034267,Jaleel Scott,2019,24,1,16,0.0625,3.0,1.0,0.0625,2018
00-0034272,Marquez Valdes-Scantling,2018,24,13,16,0.8125,5.461538461538462,13.0,0.8125,2018
00-0034272,Marquez Valdes-Scantling,2019,25,12,16,0.75,4.416666666666667,11.0,0.6875,2018
00-0034272,Marquez Valdes-Scantling,2020,26,12,16,0.75,5.083333333333333,16.0,1.0,2018
00-0034272,Marquez Valdes-Scantling,2021,27,10,17,0.5882352941176471,5.4,10.0,0.5882352941176471,2018
00-0034272,Marquez Valdes-Scantling,2022,28,16,17,0.9411764705882353,5.0,17.0,1.0,2018
00-0034272,Marquez Valdes-Scantling,2023,29,12,17,0.7058823529411765,3.1666666666666665,16.0,0.9411764705882353,2018
00-0034272,Marquez Valdes-Scantling,2024,30,10,17,0.5882352941176471,4.1,12.0,0.7058823529411765,2018
00-0034272,Marquez Valdes-Scantling,2025,31,5,17,0.29411764705882354,5.0,9.0,0.5294117647058824,2018
00-0034273,Damion Ratley,2018,23,4,16,0.25,4.75,4.0,0.25,2018
00-0034279,Equanimeous St. Brown,2018,22,9,16,0.5625,3.7777777777777777,8.0,0.5,2018
00-0034279,Equanimeous St. Brown,2022,26,12,17,0.7058823529411765,3.0,14.0,0.8235294117647058,2018
00-0034286,Richie James,2018,23,4,16,0.25,3.0,4.0,0.25,2018
00-0034286,Richie James,2020,25,5,16,0.3125,6.6,7.0,0.4375,2018
00-0034286,Richie James,2022,27,14,17,0.8235294117647058,5.0,12.0,0.7058823529411765,2018
00-0034297,Byron Pringle,2019,26,2,16,0.125,6.0,2.0,0.125,2018
00-0034297,Byron Pringle,2020,27,4,16,0.25,4.0,6.0,0.375,2018
00-0034297,Byron Pringle,2021,28,15,17,0.8823529411764706,3.933333333333333,15.0,0.8823529411764706,2018
00-0034309,Chad Beebe,2018,24,1,16,0.0625,3.0,2.0,0.125,2018
00-0034309,Chad Beebe,2020,26,8,16,0.5,3.5,12.0,0.75,2018
00-0034317,Keith Kirkwood,2018,24,7,16,0.4375,3.0,8.0,0.5,2018
00-0034317,Keith Kirkwood,2021,27,1,17,0.058823529411764705,5.0,2.0,0.11764705882352941,2018
00-0034317,Keith Kirkwood,2023,29,1,17,0.058823529411764705,3.0,7.0,0.4117647058823529,2018
00-0034339,Trey Quinn,2018,23,2,16,0.125,5.0,2.0,0.125,2018
00-0034339,Trey Quinn,2019,24,10,16,0.625,4.5,11.0,0.6875,2018
00-0034348,Courtland Sutton,2018,23,16,16,1.0,5.25,16.0,1.0,2018
00-0034348,Courtland Sutton,2019,24,16,16,1.0,7.75,16.0,1.0,2018
00-0034348,Courtland Sutton,2020,25,1,16,0.0625,6.0,1.0,0.0625,2018
00-0034348,Courtland Sutton,2021,26,17,17,1.0,5.764705882352941,17.0,1.0,2018
00-0034348,Courtland Sutton,2022,27,14,17,0.8235294117647058,7.714285714285714,15.0,0.8823529411764706,2018
00-0034348,Courtland Sutton,2023,28,15,17,0.8823529411764706,5.933333333333334,15.0,0.8823529411764706,2018
00-0034348,Courtland Sutton,2024,29,16,17,0.9411764705882353,8.4375,17.0,1.0,2018
00-0034348,Courtland Sutton,2025,30,17,17,1.0,7.294117647058823,17.0,1.0,2018
00-0034353,Anthony Miller,2018,24,12,16,0.75,4.416666666666667,14.0,0.875,2018
00-0034353,Anthony Miller,2019,25,12,16,0.75,6.75,15.0,0.9375,2018
00-0034353,Anthony Miller,2020,26,15,16,0.9375,5.0,16.0,1.0,2018
00-0034353,Anthony Miller,2021,27,2,17,0.11764705882352941,5.5,3.0,0.17647058823529413,2018
00-0034366,Keke Coutee,2018,21,6,16,0.375,6.833333333333333,6.0,0.375,2018
00-0034366,Keke Coutee,2019,22,8,16,0.5,4.5,9.0,0.5625,2018
00-0034366,Keke Coutee,2020,23,8,16,0.5,5.0,7.0,0.4375,2018
00-0034370,DaeSean Hamilton,2018,23,7,16,0.4375,6.428571428571429,9.0,0.5625,2018
00-0034370,DaeSean Hamilton,2019,24,10,16,0.625,5.0,16.0,1.0,2018
00-0034370,DaeSean Hamilton,2020,25,10,16,0.625,4.2,11.0,0.6875,2018
00-0034386,Justin Watson,2019,23,4,16,0.25,6.0,4.0,0.25,2018
00-0034386,Justin Watson,2020,24,3,16,0.1875,3.6666666666666665,2.0,0.125,2018
00-0034386,Justin Watson,2023,27,11,17,0.6470588235294118,4.454545454545454,16.0,0.9411764705882353,2018
00-0034407,Ray-Ray McCloud,2021,25,11,17,0.6470588235294118,5.818181818181818,11.0,0.6470588235294118,2018
00-0034407,Ray-Ray McCloud,2024,28,16,17,0.9411764705882353,5.375,17.0,1.0,2018
00-0034407,Ray-Ray McCloud,2025,29,4,17,0.23529411764705882,3.5,5.0,0.29411764705882354,2018
00-0034411,Russell Gage,2019,23,12,16,0.75,6.0,9.0,0.5625,2018
00-0034411,Russell Gage,2020,24,16,16,1.0,6.8125,15.0,0.9375,2018
00-0034411,Russell Gage,2021,25,13,17,0.7647058823529411,7.230769230769231,14.0,0.8235294117647058,2018
00-0034411,Russell Gage,2022,26,12,17,0.7058823529411765,5.75,13.0,0.7647058823529411,2018
00-0034418,Cedrick Wilson Jr.,2019,24,1,16,0.0625,6.0,1.0,0.0625,2018
00-0034418,Cedrick Wilson Jr.,2020,25,7,16,0.4375,3.857142857142857,5.0,0.3125,2018
00-0034418,Cedrick Wilson Jr.,2021,26,13,17,0.7647058823529411,4.615384615384615,13.0,0.7647058823529411,2018
00-0034418,Cedrick Wilson Jr.,2023,28,10,17,0.5882352941176471,3.7,15.0,0.8823529411764706,2018
00-0034418,Cedrick Wilson Jr.,2024,29,5,17,0.29411764705882354,4.4,11.0,0.6470588235294118,2018
00-0034419,Braxton Berrios,2019,24,3,16,0.1875,3.3333333333333335,1.0,0.0625,2018
00-0034419,Braxton Berrios,2020,25,12,16,0.75,4.5,5.0,0.3125,2018
00-0034419,Braxton Berrios,2021,26,10,17,0.5882352941176471,6.0,9.0,0.5294117647058824,2018
00-0034419,Braxton Berrios,2022,27,6,17,0.35294117647058826,4.0,8.0,0.47058823529411764,2018
00-0034419,Braxton Berrios,2025,30,2,17,0.11764705882352941,4.0,2.0,0.11764705882352941,2018
00-0034426,Javon Wims,2018,24,1,16,0.0625,4.0,1.0,0.0625,2018
00-0034426,Javon Wims,2019,25,8,16,0.5,4.5,11.0,0.6875,2018
00-0034487,Trent Sherfield,2018,22,6,16,0.375,4.5,8.0,0.5,2018
00-0034487,Trent Sherfield,2020,24,1,16,0.0625,6.0,1.0,0.0625,2018
00-0034487,Trent Sherfield,2022,26,14,17,0.8235294117647058,3.5,17.0,1.0,2018
00-0034510,Robert Foster,2018,24,11,16,0.6875,4.0,11.0,0.6875,2018
00-0034510,Robert Foster,2019,25,4,16,0.25,3.0,4.0,0.25,2018
00-0034521,Allen Lazard,2019,24,11,16,0.6875,4.7272727272727275,10.0,0.625,2018
00-0034521,Allen Lazard,2020,25,10,16,0.625,4.6,10.0,0.625,2018
00-0034521,Allen Lazard,2021,26,12,17,0.7058823529411765,4.833333333333333,15.0,0.8823529411764706,2018
00-0034521,Allen Lazard,2022,27,15,17,0.8823529411764706,6.666666666666667,15.0,0.8823529411764706,2018
00-0034521,Allen Lazard,2023,28,10,17,0.5882352941176471,4.6,14.0,0.8235294117647058,2018
00-0034521,Allen Lazard,2024,29,11,17,0.6470588235294118,5.454545454545454,12.0,0.7058823529411765,2018
00-0034593,Chris Lacy,2019,23,2,16,0.125,4.5,3.0,0.1875,2018
00-0034631,Vyncint Smith,2018,22,3,16,0.1875,3.0,4.0,0.25,2018
00-0034631,Vyncint Smith,2019,23,7,16,0.4375,3.7142857142857144,11.0,0.6875,2018
00-0034646,Brandon Powell,2018,23,4,16,0.25,4.25,2.0,0.125,2018
00-0034646,Brandon Powell,2023,28,11,17,0.6470588235294118,3.8181818181818183,10.0,0.5882352941176471,2018
00-0034652,Cameron Batson,2021,26,1,17,0.058823529411764705,4.0,2.0,0.11764705882352941,2018
00-0034653,Deontay Burnett,2018,21,5,16,0.3125,3.0,4.0,0.25,2018
00-0034653,Deontay Burnett,2019,22,1,16,0.0625,4.0,,,2018
00-0034653,Deontay Burnett,2020,23,1,16,0.0625,4.0,2.0,0.125,2018
00-0034676,James Washington,2018,22,11,16,0.6875,3.3636363636363638,11.0,0.6875,2018
00-0034676,James Washington,2019,23,14,16,0.875,5.642857142857143,15.0,0.9375,2018
00-0034676,James Washington,2020,24,14,16,0.875,3.857142857142857,13.0,0.8125,2018
00-0034676,James Washington,2021,25,10,17,0.5882352941176471,3.9,12.0,0.7058823529411765,2018
00-0034686,Auden Tate,2018,21,2,16,0.125,5.0,2.0,0.125,2018
00-0034686,Auden Tate,2019,22,12,16,0.75,6.666666666666667,12.0,0.75,2018
00-0034686,Auden Tate,2020,23,5,16,0.3125,3.8,5.0,0.3125,2018
00-0034747,Marcell Ateman,2018,24,6,16,0.375,5.166666666666667,7.0,0.4375,2018
00-0034747,Marcell Ateman,2019,25,1,16,0.0625,7.0,3.0,0.1875,2018
00-0034764,Michael Gallup,2018,22,14,16,0.875,4.785714285714286,16.0,1.0,2018
00-0034764,Michael Gallup,2019,23,14,16,0.875,8.071428571428571,14.0,0.875,2018
00-0034764,Michael Gallup,2020,24,16,16,1.0,6.5625,16.0,1.0,2018
00-0034764,Michael Gallup,2021,25,9,17,0.5294117647058824,6.888888888888889,9.0,0.5294117647058824,2018
00-0034764,Michael Gallup,2022,26,14,17,0.8235294117647058,5.285714285714286,14.0,0.8235294117647058,2018
00-0034764,Michael Gallup,2023,27,13,17,0.7647058823529411,4.153846153846154,17.0,1.0,2018
00-0034765,Tre'Quan Smith,2018,22,8,16,0.5,4.875,14.0,0.875,2018
00-0034765,Tre'Quan Smith,2020,24,10,16,0.625,4.7,14.0,0.875,2018
00-0034765,Tre'Quan Smith,2021,25,10,17,0.5882352941176471,5.0,11.0,0.6470588235294118,2018
00-0034765,Tre'Quan Smith,2022,26,6,17,0.35294117647058826,4.0,10.0,0.5882352941176471,2018
00-0034772,Antonio Callaway,2018,21,13,16,0.8125,5.846153846153846,15.0,0.9375,2018
00-0034772,Antonio Callaway,2019,22,4,16,0.25,3.75,4.0,0.25,2018
00-0034775,Christian Kirk,2018,22,12,16,0.75,5.666666666666667,12.0,0.75,2018
00-0034775,Christian Kirk,2019,23,13,16,0.8125,8.307692307692308,13.0,0.8125,2018
00-0034775,Christian Kirk,2020,24,14,16,0.875,5.642857142857143,14.0,0.875,2018
00-0034775,Christian Kirk,2021,25,16,17,0.9411764705882353,6.375,17.0,1.0,2018
00-0034775,Christian Kirk,2022,26,17,17,1.0,7.823529411764706,17.0,1.0,2018
00-0034775,Christian Kirk,2023,27,11,17,0.6470588235294118,7.636363636363637,11.0,0.6470588235294118,2018
00-0034775,Christian Kirk,2024,28,8,17,0.47058823529411764,5.875,8.0,0.47058823529411764,2018
00-0034775,Christian Kirk,2025,29,11,17,0.6470588235294118,4.7272727272727275,12.0,0.7058823529411765,2018
00-0034777,DJ Chark,2018,22,7,16,0.4375,4.142857142857143,9.0,0.5625,2018
00-0034777,DJ Chark,2019,23,15,16,0.9375,7.866666666666666,15.0,0.9375,2018
00-0034777,DJ Chark,2020,24,13,16,0.8125,7.153846153846154,13.0,0.8125,2018
00-0034777,DJ Chark,2021,25,3,17,0.17647058823529413,7.333333333333333,3.0,0.17647058823529413,2018
00-0034777,DJ Chark,2022,26,10,17,0.5882352941176471,5.1,10.0,0.5882352941176471,2018
00-0034777,DJ Chark,2023,27,13,17,0.7647058823529411,5.0,15.0,0.8823529411764706,2018
00-0034777,DJ Chark,2024,28,3,17,0.17647058823529413,3.0,3.0,0.17647058823529413,2018
00-0034827,DJ Moore,2018,21,15,16,0.9375,5.466666666666667,16.0,1.0,2018
00-0034827,DJ Moore,2019,22,15,16,0.9375,9.0,14.0,0.875,2018
00-0034827,DJ Moore,2020,23,15,16,0.9375,7.866666666666666,15.0,0.9375,2018
00-0034827,DJ Moore,2021,24,17,17,1.0,9.588235294117647,17.0,1.0,2018
00-0034827,DJ Moore,2022,25,17,17,1.0,6.9411764705882355,17.0,1.0,2018
00-0034827,DJ Moore,2023,26,17,17,1.0,8.0,17.0,1.0,2018
00-0034827,DJ Moore,2024,27,17,17,1.0,8.235294117647058,17.0,1.0,2018
00-0034827,DJ Moore,2025,28,17,17,1.0,5.0,17.0,1.0,2018
00-0034837,Calvin Ridley,2018,24,16,16,1.0,5.75,15.0,0.9375,2018
00-0034837,Calvin Ridley,2019,25,12,16,0.75,7.666666666666667,13.0,0.8125,2018
00-0034837,Calvin Ridley,2020,26,15,16,0.9375,9.533333333333333,15.0,0.9375,2018
00-0034837,Calvin Ridley,2021,27,5,17,0.29411764705882354,10.4,5.0,0.29411764705882354,2018
00-0034837,Calvin Ridley,2023,29,17,17,1.0,8.0,17.0,1.0,2018
00-0034837,Calvin Ridley,2024,30,17,17,1.0,7.0588235294117645,17.0,1.0,2018
00-0034837,Calvin Ridley,2025,31,5,17,0.29411764705882354,6.8,5.0,0.29411764705882354,2018
00-0034854,KhaDarel Hodge,2020,26,5,16,0.3125,3.0,8.0,0.5,2018
00-0034854,KhaDarel Hodge,2021,27,4,17,0.23529411764705882,5.25,5.0,0.29411764705882354,2018
00-0034854,KhaDarel Hodge,2023,29,5,17,0.29411764705882354,3.0,12.0,0.7058823529411765,2018
00-0034854,KhaDarel Hodge,2025,31,1,17,0.058823529411764705,8.0,1.0,0.058823529411764705,2018
00-0034860,Dante Pettis,2018,23,8,16,0.5,5.5,9.0,0.5625,2018
00-0034860,Dante Pettis,2019,24,6,16,0.375,3.6666666666666665,8.0,0.5,2018
00-0034860,Dante Pettis,2021,26,2,17,0.11764705882352941,8.0,2.0,0.11764705882352941,2018
00-0034860,Dante Pettis,2022,27,9,17,0.5294117647058824,4.0,17.0,1.0,2018
00-0034860,Dante Pettis,2024,29,6,17,0.35294117647058826,4.333333333333333,5.0,0.29411764705882354,2018
00-0034860,Dante Pettis,2025,30,2,17,0.11764705882352941,4.5,2.0,0.11764705882352941,2018
00-0034867,Malik Turner,2021,25,3,17,0.17647058823529413,4.0,3.0,0.17647058823529413,2018
00-0034922,Ishmael Hyman,2019,24,1,16,0.0625,3.0,1.0,0.0625,2019
00-0034928,Steven Sims,2019,22,10,16,0.625,5.4,7.0,0.4375,2019
00-0034928,Steven Sims,2020,23,8,16,0.5,4.25,11.0,0.6875,2019
00-0034930,Trinity Benson,2021,24,6,17,0.35294117647058826,3.5,8.0,0.47058823529411764,2019
00-0034960,Jakobi Meyers,2019,23,10,16,0.625,4.0,9.0,0.5625,2019
00-0034960,Jakobi Meyers,2020,24,11,16,0.6875,7.2727272727272725,11.0,0.6875,2019
00-0034960,Jakobi Meyers,2021,25,16,17,0.9411764705882353,7.875,17.0,1.0,2019
00-0034960,Jakobi Meyers,2022,26,14,17,0.8235294117647058,6.857142857142857,14.0,0.8235294117647058,2019
00-0034960,Jakobi Meyers,2023,27,15,17,0.8823529411764706,7.0,16.0,0.9411764705882353,2019
00-0034960,Jakobi Meyers,2024,28,15,17,0.8823529411764706,8.6,15.0,0.8823529411764706,2019
00-0034960,Jakobi Meyers,2025,29,16,17,0.9411764705882353,6.875,16.0,0.9411764705882353,2019
00-0034983,Hunter Renfrow,2019,24,13,16,0.8125,5.461538461538462,13.0,0.8125,2019
00-0034983,Hunter Renfrow,2020,25,16,16,1.0,4.8125,14.0,0.875,2019
00-0034983,Hunter Renfrow,2021,26,17,17,1.0,7.529411764705882,17.0,1.0,2019
00-0034983,Hunter Renfrow,2022,27,10,17,0.5882352941176471,5.0,10.0,0.5882352941176471,2019
00-0034983,Hunter Renfrow,2023,28,10,17,0.5882352941176471,3.4,11.0,0.6470588235294118,2019
00-0034983,Hunter Renfrow,2025,30,6,17,0.35294117647058826,4.333333333333333,6.0,0.35294117647058826,2019
00-0035006,Bisi Johnson,2019,22,10,16,0.625,4.2,13.0,0.8125,2019
00-0035006,Bisi Johnson,2020,23,3,16,0.1875,4.666666666666667,3.0,0.1875,2019
00-0035021,Ashton Dulin,2022,25,5,17,0.29411764705882354,4.0,7.0,0.4117647058823529,2019
00-0035021,Ashton Dulin,2025,28,2,17,0.11764705882352941,3.5,3.0,0.17647058823529413,2019
00-0035045,D.J. Montgomery,2021,25,1,17,0.058823529411764705,6.0,1.0,0.058823529411764705,2019
00-0035045,D.J. Montgomery,2023,27,2,17,0.11764705882352941,4.0,2.0,0.11764705882352941,2019
00-0035104,Alexander Hollins,2019,23,1,16,0.0625,3.0,1.0,0.0625,2019
00-0035120,Keelan Doss,2019,23,4,16,0.25,3.0,5.0,0.3125,2019
00-0035120,Keelan Doss,2023,27,2,17,0.11764705882352941,6.5,2.0,0.11764705882352941,2019
00-0035126,Antoine Wesley,2021,24,7,17,0.4117647058823529,4.428571428571429,8.0,0.47058823529411764,2019
00-0035140,Mecole Hardman,2019,21,9,16,0.5625,4.111111111111111,11.0,0.6875,2019
00-0035140,Mecole Hardman,2020,22,13,16,0.8125,4.538461538461538,15.0,0.9375,2019
00-0035140,Mecole Hardman,2021,23,15,17,0.8823529411764706,5.4,15.0,0.8823529411764706,2019
00-0035140,Mecole Hardman,2022,24,6,17,0.35294117647058826,5.333333333333333,8.0,0.47058823529411764,2019
00-0035140,Mecole Hardman,2023,25,6,17,0.35294117647058826,3.8333333333333335,3.0,0.17647058823529413,2019
00-0035140,Mecole Hardman,2024,26,4,17,0.23529411764705882,3.0,2.0,0.11764705882352941,2019
00-0035181,Darrius Shepherd,2020,25,1,16,0.0625,3.0,4.0,0.25,2019
00-0035208,Olamide Zaccheaus,2020,23,6,16,0.375,5.0,4.0,0.25,2019
00-0035208,Olamide Zaccheaus,2021,24,13,17,0.7647058823529411,3.923076923076923,16.0,0.9411764705882353,2019
00-0035208,Olamide Zaccheaus,2022,25,15,17,0.8823529411764706,4.0,17.0,1.0,2019
00-0035208,Olamide Zaccheaus,2024,27,14,17,0.8235294117647058,4.5,16.0,0.9411764705882353,2019
00-0035208,Olamide Zaccheaus,2025,28,13,17,0.7647058823529411,4.923076923076923,14.0,0.8235294117647058,2019
00-0035215,Deonte Harty,2020,23,6,16,0.375,3.6666666666666665,5.0,0.3125,2019
00-0035215,Deonte Harty,2021,24,12,17,0.7058823529411765,4.833333333333333,12.0,0.7058823529411765,2019
00-0035216,Diontae Johnson,2019,23,16,16,1.0,5.75,16.0,1.0,2019
00-0035216,Diontae Johnson,2020,24,14,16,0.875,10.214285714285714,13.0,0.8125,2019
00-0035216,Diontae Johnson,2021,25,16,17,0.9411764705882353,10.5625,16.0,0.9411764705882353,2019
00-0035216,Diontae Johnson,2022,26,17,17,1.0,8.647058823529411,17.0,1.0,2019
00-0035216,Diontae Johnson,2023,27,13,17,0.7647058823529411,6.6923076923076925,13.0,0.7647058823529411,2019
00-0035216,Diontae Johnson,2024,28,10,17,0.5882352941176471,6.6,9.0,0.5294117647058824,2019
00-0035246,J.J. Arcega-Whiteside,2019,23,7,16,0.4375,3.0,8.0,0.5,2019
00-0035246,J.J. Arcega-Whiteside,2021,25,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2019
00-0035287,KeeSean Johnson,2019,23,10,16,0.625,4.2,9.0,0.5625,2019
00-0035287,KeeSean Johnson,2020,24,6,16,0.375,3.5,4.0,0.25,2019
00-0035297,Kelvin Harmon,2019,23,10,16,0.625,4.1,10.0,0.625,2019
00-0035298,Scott Miller,2019,22,6,16,0.375,3.8333333333333335,4.0,0.25,2019
00-0035298,Scott Miller,2020,23,12,16,0.75,4.25,11.0,0.6875,2019
